"Index Name","Date","P/E","P/B","Div Yield %"
"NIFTY MIDCAP 150","30 Jul 2018","53.30","3.56","0.69"
"NIFTY MIDCAP 150","27 Jul 2018","53.20","3.55","0.69"
"NIFTY MIDCAP 150","26 Jul 2018","52.74","3.53","0.68"
"NIFTY MIDCAP 150","25 Jul 2018","52.53","3.52","0.69"
"NIFTY MIDCAP 150","24 Jul 2018","52.53","3.52","0.68"
"NIFTY MIDCAP 150","23 Jul 2018","51.81","3.47","0.69"
"NIFTY MIDCAP 150","20 Jul 2018","51.29","3.43","0.70"
"NIFTY MIDCAP 150","19 Jul 2018","50.84","3.49","0.68"
"NIFTY MIDCAP 150","18 Jul 2018","51.20","3.51","0.67"
"NIFTY MIDCAP 150","17 Jul 2018","51.69","3.54","0.67"
"NIFTY MIDCAP 150","16 Jul 2018","50.70","3.48","0.68"
"NIFTY MIDCAP 150","13 Jul 2018","51.91","3.56","0.67"
"NIFTY MIDCAP 150","12 Jul 2018","52.41","3.59","0.66"
"NIFTY MIDCAP 150","11 Jul 2018","52.60","3.61","0.66"
"NIFTY MIDCAP 150","10 Jul 2018","52.79","3.62","0.65"
"NIFTY MIDCAP 150","09 Jul 2018","52.42","3.59","0.66"
"NIFTY MIDCAP 150","06 Jul 2018","52.58","3.52","0.67"
"NIFTY MIDCAP 150","05 Jul 2018","52.32","3.51","0.67"
"NIFTY MIDCAP 150","04 Jul 2018","52.66","3.53","0.67"
"NIFTY MIDCAP 150","03 Jul 2018","47.09","3.52","0.67"
"NIFTY MIDCAP 150","02 Jul 2018","46.70","3.50","0.68"
"NIFTY MIDCAP 150","29 Jun 2018","44.99","3.51","0.67"
"NIFTY MIDCAP 150","28 Jun 2018","44.20","3.48","0.68"
"NIFTY MIDCAP 150","27 Jun 2018","44.99","3.54","0.67"
"NIFTY MIDCAP 150","26 Jun 2018","46.90","3.59","0.66"
"NIFTY MIDCAP 150","25 Jun 2018","45.85","3.60","0.65"
"NIFTY MIDCAP 150","22 Jun 2018","46.13","3.62","0.65"
"NIFTY MIDCAP 150","21 Jun 2018","46.00","3.61","0.65"
"NIFTY MIDCAP 150","20 Jun 2018","46.68","3.63","0.65"
"NIFTY MIDCAP 150","19 Jun 2018","47.52","3.61","0.65"
"NIFTY MIDCAP 150","18 Jun 2018","48.07","3.65","0.64"
"NIFTY MIDCAP 150","15 Jun 2018","48.24","3.67","0.64"
"NIFTY MIDCAP 150","14 Jun 2018","48.47","3.68","0.64"
"NIFTY MIDCAP 150","13 Jun 2018","48.42","3.68","0.64"
"NIFTY MIDCAP 150","12 Jun 2018","48.89","3.69","0.64"
"NIFTY MIDCAP 150","11 Jun 2018","48.53","3.67","0.64"
"NIFTY MIDCAP 150","08 Jun 2018","48.88","3.66","0.64"
"NIFTY MIDCAP 150","07 Jun 2018","48.66","3.64","0.65"
"NIFTY MIDCAP 150","06 Jun 2018","48.00","3.59","0.66"
"NIFTY MIDCAP 150","05 Jun 2018","47.40","3.55","0.66"
"NIFTY MIDCAP 150","04 Jun 2018","48.01","3.59","0.66"
"NIFTY MIDCAP 150","01 Jun 2018","48.53","3.63","0.65"
"NIFTY MIDCAP 150","31 May 2018","49.23","3.68","0.64"
"NIFTY MIDCAP 150","30 May 2018","49.37","3.68","0.64"
"NIFTY MIDCAP 150","29 May 2018","49.46","3.68","0.64"
"NIFTY MIDCAP 150","28 May 2018","49.56","3.69","0.64"
"NIFTY MIDCAP 150","25 May 2018","45.69","3.65","0.64"
"NIFTY MIDCAP 150","24 May 2018","44.98","3.59","0.65"
"NIFTY MIDCAP 150","23 May 2018","45.14","3.60","0.65"
"NIFTY MIDCAP 150","22 May 2018","45.37","3.62","0.65"
"NIFTY MIDCAP 150","21 May 2018","45.22","3.61","0.65"
"NIFTY MIDCAP 150","18 May 2018","46.07","3.67","0.64"
"NIFTY MIDCAP 150","17 May 2018","46.61","3.72","0.63"
"NIFTY MIDCAP 150","16 May 2018","46.45","3.70","0.63"
"NIFTY MIDCAP 150","15 May 2018","46.51","3.71","0.63"
"NIFTY MIDCAP 150","14 May 2018","46.88","3.74","0.62"
"NIFTY MIDCAP 150","11 May 2018","47.34","3.78","0.62"
"NIFTY MIDCAP 150","10 May 2018","47.17","3.76","0.62"
"NIFTY MIDCAP 150","09 May 2018","47.80","3.81","0.61"
"NIFTY MIDCAP 150","08 May 2018","48.07","3.83","0.61"
"NIFTY MIDCAP 150","07 May 2018","48.08","3.83","0.61"
"NIFTY MIDCAP 150","04 May 2018","47.74","3.82","0.61"
"NIFTY MIDCAP 150","03 May 2018","47.89","3.83","0.61"
"NIFTY MIDCAP 150","02 May 2018","48.34","3.87","0.60"
"NIFTY MIDCAP 150","30 Apr 2018","48.94","3.91","0.60"
"NIFTY MIDCAP 150","27 Apr 2018","49.57","3.85","0.60"
"NIFTY MIDCAP 150","26 Apr 2018","49.26","3.82","0.60"
"NIFTY MIDCAP 150","25 Apr 2018","49.08","3.81","0.61"
"NIFTY MIDCAP 150","24 Apr 2018","49.25","3.82","0.60"
"NIFTY MIDCAP 150","23 Apr 2018","49.27","3.82","0.60"
"NIFTY MIDCAP 150","20 Apr 2018","49.33","3.73","0.61"
"NIFTY MIDCAP 150","19 Apr 2018","49.47","3.74","0.61"
"NIFTY MIDCAP 150","18 Apr 2018","49.18","3.72","0.61"
"NIFTY MIDCAP 150","17 Apr 2018","49.26","3.72","0.61"
"NIFTY MIDCAP 150","16 Apr 2018","49.13","3.71","0.61"
"NIFTY MIDCAP 150","13 Apr 2018","49.08","3.69","0.62"
"NIFTY MIDCAP 150","12 Apr 2018","48.86","3.67","0.62"
"NIFTY MIDCAP 150","11 Apr 2018","49.01","3.68","0.62"
"NIFTY MIDCAP 150","10 Apr 2018","48.96","3.68","0.62"
"NIFTY MIDCAP 150","09 Apr 2018","48.88","3.67","0.62"
"NIFTY MIDCAP 150","06 Apr 2018","48.74","3.66","0.62"
"NIFTY MIDCAP 150","05 Apr 2018","48.54","3.65","0.62"
"NIFTY MIDCAP 150","04 Apr 2018","47.71","3.58","0.63"
"NIFTY MIDCAP 150","03 Apr 2018","48.17","3.62","0.63"
"NIFTY MIDCAP 150","02 Apr 2018","47.80","3.59","0.63"
"NIFTY MIDCAP 150","28 Mar 2018","51.68","3.34","0.63"
"NIFTY MIDCAP 150","27 Mar 2018","51.89","3.35","0.63"
"NIFTY MIDCAP 150","26 Mar 2018","51.29","3.31","0.63"
"NIFTY MIDCAP 150","23 Mar 2018","50.65","3.27","0.64"
"NIFTY MIDCAP 150","22 Mar 2018","51.34","3.31","0.63"
"NIFTY MIDCAP 150","21 Mar 2018","51.71","3.34","0.63"
"NIFTY MIDCAP 150","20 Mar 2018","51.56","3.33","0.63"
"NIFTY MIDCAP 150","19 Mar 2018","51.22","3.32","0.63"
"NIFTY MIDCAP 150","16 Mar 2018","50.43","3.37","0.62"
"NIFTY MIDCAP 150","15 Mar 2018","51.02","3.41","0.62"
"NIFTY MIDCAP 150","14 Mar 2018","50.84","3.40","0.62"
"NIFTY MIDCAP 150","13 Mar 2018","50.98","3.39","0.62"
"NIFTY MIDCAP 150","12 Mar 2018","50.70","3.36","0.63"
"NIFTY MIDCAP 150","09 Mar 2018","50.28","3.34","0.63"
"NIFTY MIDCAP 150","08 Mar 2018","50.39","3.34","0.55"
"NIFTY MIDCAP 150","07 Mar 2018","50.02","3.32","0.55"
"NIFTY MIDCAP 150","06 Mar 2018","50.79","3.37","0.54"
"NIFTY MIDCAP 150","05 Mar 2018","51.16","3.40","0.54"
"NIFTY MIDCAP 150","01 Mar 2018","51.60","3.43","0.53"
"NIFTY MIDCAP 150","28 Feb 2018","51.81","3.45","0.50"
"NIFTY MIDCAP 150","27 Feb 2018","51.82","3.45","0.50"
"NIFTY MIDCAP 150","26 Feb 2018","52.13","3.46","0.50"
"NIFTY MIDCAP 150","23 Feb 2018","51.45","3.43","0.50"
"NIFTY MIDCAP 150","22 Feb 2018","49.03","3.38","0.49"
"NIFTY MIDCAP 150","21 Feb 2018","49.33","3.40","0.48"
"NIFTY MIDCAP 150","20 Feb 2018","48.60","3.39","0.48"
"NIFTY MIDCAP 150","19 Feb 2018","48.68","3.40","0.48"
"NIFTY MIDCAP 150","16 Feb 2018","49.16","3.43","0.48"
"NIFTY MIDCAP 150","15 Feb 2018","50.63","3.46","0.47"
"NIFTY MIDCAP 150","14 Feb 2018","51.20","3.49","0.47"
"NIFTY MIDCAP 150","12 Feb 2018","51.74","3.48","0.47"
"NIFTY MIDCAP 150","09 Feb 2018","51.01","3.43","0.48"
"NIFTY MIDCAP 150","08 Feb 2018","49.41","3.43","0.48"
"NIFTY MIDCAP 150","07 Feb 2018","48.52","3.36","0.49"
"NIFTY MIDCAP 150","06 Feb 2018","48.26","3.35","0.49"
"NIFTY MIDCAP 150","05 Feb 2018","49.15","3.41","0.48"
"NIFTY MIDCAP 150","02 Feb 2018","49.19","3.37","0.49"
"NIFTY MIDCAP 150","01 Feb 2018","51.20","3.52","0.47"
"NIFTY MIDCAP 150","31 Jan 2018","51.20","3.53","0.47"
"NIFTY MIDCAP 150","30 Jan 2018","52.43","3.57","0.46"
"NIFTY MIDCAP 150","29 Jan 2018","53.46","3.61","0.46"
"NIFTY MIDCAP 150","25 Jan 2018","53.84","3.63","0.45"
"NIFTY MIDCAP 150","24 Jan 2018","54.38","3.66","0.45"
"NIFTY MIDCAP 150","23 Jan 2018","55.07","3.69","0.45"
"NIFTY MIDCAP 150","22 Jan 2018","55.10","3.66","0.45"
"NIFTY MIDCAP 150","19 Jan 2018","54.76","3.64","0.45"
"NIFTY MIDCAP 150","18 Jan 2018","55.33","3.60","0.46"
"NIFTY MIDCAP 150","17 Jan 2018","56.27","3.66","0.45"
"NIFTY MIDCAP 150","16 Jan 2018","55.87","3.64","0.45"
"NIFTY MIDCAP 150","15 Jan 2018","56.84","3.70","0.44"
"NIFTY MIDCAP 150","12 Jan 2018","56.75","3.71","0.45"
"NIFTY MIDCAP 150","11 Jan 2018","56.84","3.72","0.44"
"NIFTY MIDCAP 150","10 Jan 2018","56.62","3.70","0.45"
"NIFTY MIDCAP 150","09 Jan 2018","56.84","3.72","0.44"
"NIFTY MIDCAP 150","08 Jan 2018","56.92","3.72","0.44"
"NIFTY MIDCAP 150","05 Jan 2018","56.43","3.69","0.45"
"NIFTY MIDCAP 150","04 Jan 2018","55.86","3.65","0.45"
"NIFTY MIDCAP 150","03 Jan 2018","55.49","3.63","0.46"
"NIFTY MIDCAP 150","02 Jan 2018","55.18","3.61","0.46"
"NIFTY MIDCAP 150","01 Jan 2018","55.66","3.64","0.45"
"NIFTY MIDCAP 150","29 Dec 2017","55.74","3.64","0.45"
"NIFTY MIDCAP 150","28 Dec 2017","56.32","3.59","0.46"
"NIFTY MIDCAP 150","27 Dec 2017","56.23","3.59","0.46"
"NIFTY MIDCAP 150","26 Dec 2017","56.18","3.58","0.46"
"NIFTY MIDCAP 150","22 Dec 2017","55.95","3.57","0.47"
"NIFTY MIDCAP 150","21 Dec 2017","55.82","3.56","0.47"
"NIFTY MIDCAP 150","20 Dec 2017","55.29","3.53","0.47"
"NIFTY MIDCAP 150","19 Dec 2017","54.99","3.51","0.47"
"NIFTY MIDCAP 150","18 Dec 2017","54.32","3.47","0.48"
"NIFTY MIDCAP 150","15 Dec 2017","53.91","3.43","0.49"
"NIFTY MIDCAP 150","14 Dec 2017","53.25","3.39","0.49"
"NIFTY MIDCAP 150","13 Dec 2017","53.30","3.39","0.49"
"NIFTY MIDCAP 150","12 Dec 2017","53.71","3.42","0.49"
"NIFTY MIDCAP 150","11 Dec 2017","54.06","3.45","0.48"
"NIFTY MIDCAP 150","08 Dec 2017","53.86","3.43","0.49"
"NIFTY MIDCAP 150","07 Dec 2017","53.40","3.40","0.49"
"NIFTY MIDCAP 150","06 Dec 2017","52.79","3.36","0.50"
"NIFTY MIDCAP 150","05 Dec 2017","53.20","3.39","0.49"
"NIFTY MIDCAP 150","04 Dec 2017","52.97","3.38","0.49"
"NIFTY MIDCAP 150","01 Dec 2017","52.97","3.38","0.49"
"NIFTY MIDCAP 150","30 Nov 2017","53.43","3.41","0.49"
"NIFTY MIDCAP 150","29 Nov 2017","53.54","3.47","0.48"
"NIFTY MIDCAP 150","28 Nov 2017","53.68","3.48","0.47"
"NIFTY MIDCAP 150","27 Nov 2017","53.66","3.48","0.47"
"NIFTY MIDCAP 150","24 Nov 2017","53.37","3.46","0.48"
"NIFTY MIDCAP 150","23 Nov 2017","53.04","3.44","0.48"
"NIFTY MIDCAP 150","22 Nov 2017","53.13","3.43","0.48"
"NIFTY MIDCAP 150","21 Nov 2017","53.25","3.43","0.48"
"NIFTY MIDCAP 150","20 Nov 2017","52.15","3.42","0.48"
"NIFTY MIDCAP 150","17 Nov 2017","51.81","3.40","0.49"
"NIFTY MIDCAP 150","16 Nov 2017","51.37","3.37","0.48"
"NIFTY MIDCAP 150","15 Nov 2017","50.81","3.34","0.49"
"NIFTY MIDCAP 150","14 Nov 2017","51.36","3.37","0.48"
"NIFTY MIDCAP 150","13 Nov 2017","51.51","3.38","0.48"
"NIFTY MIDCAP 150","10 Nov 2017","52.11","3.41","0.47"
"NIFTY MIDCAP 150","09 Nov 2017","52.37","3.36","0.48"
"NIFTY MIDCAP 150","08 Nov 2017","50.23","3.32","0.49"
"NIFTY MIDCAP 150","07 Nov 2017","50.61","3.34","0.49"
"NIFTY MIDCAP 150","06 Nov 2017","51.27","3.38","0.48"
"NIFTY MIDCAP 150","03 Nov 2017","51.28","3.38","0.48"
"NIFTY MIDCAP 150","02 Nov 2017","51.11","3.38","0.48"
"NIFTY MIDCAP 150","01 Nov 2017","50.74","3.36","0.48"
"NIFTY MIDCAP 150","31 Oct 2017","50.50","3.35","0.49"
"NIFTY MIDCAP 150","30 Oct 2017","49.96","3.35","0.50"
"NIFTY MIDCAP 150","27 Oct 2017","49.37","3.33","0.50"
"NIFTY MIDCAP 150","26 Oct 2017","49.56","3.33","0.50"
"NIFTY MIDCAP 150","25 Oct 2017","49.32","3.32","0.50"
"NIFTY MIDCAP 150","24 Oct 2017","49.11","3.30","0.50"
"NIFTY MIDCAP 150","23 Oct 2017","49.90","3.29","0.50"
"NIFTY MIDCAP 150","19 Oct 2017","49.66","3.27","0.51"
"NIFTY MIDCAP 150","18 Oct 2017","49.83","3.28","0.51"
"NIFTY MIDCAP 150","17 Oct 2017","50.03","3.29","0.50"
"NIFTY MIDCAP 150","16 Oct 2017","49.85","3.28","0.51"
"NIFTY MIDCAP 150","13 Oct 2017","49.56","3.35","0.52"
"NIFTY MIDCAP 150","12 Oct 2017","49.52","3.34","0.53"
"NIFTY MIDCAP 150","11 Oct 2017","48.94","3.31","0.53"
"NIFTY MIDCAP 150","10 Oct 2017","49.39","3.34","0.53"
"NIFTY MIDCAP 150","09 Oct 2017","48.98","3.31","0.53"
"NIFTY MIDCAP 150","06 Oct 2017","49.15","3.31","0.53"
"NIFTY MIDCAP 150","05 Oct 2017","48.68","3.28","0.55"
"NIFTY MIDCAP 150","04 Oct 2017","48.92","3.26","0.55"
"NIFTY MIDCAP 150","03 Oct 2017","48.68","3.25","0.55"
"NIFTY MIDCAP 150","29 Sep 2017","48.37","3.23","0.55"
"NIFTY MIDCAP 150","28 Sep 2017","45.73","3.17","0.58"
"NIFTY MIDCAP 150","27 Sep 2017","45.39","3.14","0.59"
"NIFTY MIDCAP 150","26 Sep 2017","46.22","3.20","0.58"
"NIFTY MIDCAP 150","25 Sep 2017","45.87","3.18","0.58"
"NIFTY MIDCAP 150","22 Sep 2017","46.59","3.23","0.57"
"NIFTY MIDCAP 150","21 Sep 2017","47.83","3.31","0.56"
"NIFTY MIDCAP 150","20 Sep 2017","45.32","3.32","0.55"
"NIFTY MIDCAP 150","19 Sep 2017","45.51","3.34","0.55"
"NIFTY MIDCAP 150","18 Sep 2017","45.45","3.33","0.55"
"NIFTY MIDCAP 150","15 Sep 2017","45.10","3.31","0.56"
"NIFTY MIDCAP 150","14 Sep 2017","44.90","3.29","0.56"
"NIFTY MIDCAP 150","13 Sep 2017","44.63","3.27","0.56"
"NIFTY MIDCAP 150","12 Sep 2017","47.55","3.29","0.56"
"NIFTY MIDCAP 150","11 Sep 2017","44.40","3.25","0.57"
"NIFTY MIDCAP 150","08 Sep 2017","44.09","3.23","0.57"
"NIFTY MIDCAP 150","07 Sep 2017","44.12","3.23","0.58"
"NIFTY MIDCAP 150","06 Sep 2017","46.53","3.22","0.58"
"NIFTY MIDCAP 150","05 Sep 2017","43.88","3.21","0.58"
"NIFTY MIDCAP 150","04 Sep 2017","42.82","3.12","0.59"
"NIFTY MIDCAP 150","01 Sep 2017","45.55","3.13","0.59"
"NIFTY MIDCAP 150","31 Aug 2017","42.26","3.10","0.60"
"NIFTY MIDCAP 150","30 Aug 2017","41.98","3.08","0.60"
"NIFTY MIDCAP 150","29 Aug 2017","41.47","3.04","0.61"
"NIFTY MIDCAP 150","28 Aug 2017","41.83","3.07","0.60"
"NIFTY MIDCAP 150","24 Aug 2017","41.38","3.04","0.61"
"NIFTY MIDCAP 150","23 Aug 2017","40.77","3.03","0.63"
"NIFTY MIDCAP 150","22 Aug 2017","42.50","3.00","0.64"
"NIFTY MIDCAP 150","21 Aug 2017","40.42","3.02","0.63"
"NIFTY MIDCAP 150","18 Aug 2017","40.85","3.05","0.63"
"NIFTY MIDCAP 150","17 Aug 2017","41.01","3.06","0.63"
"NIFTY MIDCAP 150","16 Aug 2017","41.03","3.06","0.63"
"NIFTY MIDCAP 150","14 Aug 2017","40.47","3.02","0.64"
"NIFTY MIDCAP 150","11 Aug 2017","39.51","2.95","0.66"
"NIFTY MIDCAP 150","10 Aug 2017","41.89","2.96","0.65"
"NIFTY MIDCAP 150","09 Aug 2017","40.89","3.05","0.63"
"NIFTY MIDCAP 150","08 Aug 2017","41.33","3.10","0.62"
"NIFTY MIDCAP 150","07 Aug 2017","41.68","3.13","0.62"
"NIFTY MIDCAP 150","04 Aug 2017","41.47","3.09","0.63"
"NIFTY MIDCAP 150","03 Aug 2017","41.35","3.10","0.64"
"NIFTY MIDCAP 150","02 Aug 2017","41.47","3.14","0.64"
"NIFTY MIDCAP 150","01 Aug 2017","41.45","3.14","0.64"
"NIFTY MIDCAP 150","31 Jul 2017","41.53","3.14","0.64"
"NIFTY MIDCAP 150","28 Jul 2017","41.42","3.13","0.64"
"NIFTY MIDCAP 150","27 Jul 2017","41.26","3.12","0.64"
"NIFTY MIDCAP 150","26 Jul 2017","41.29","3.12","0.64"
"NIFTY MIDCAP 150","25 Jul 2017","41.21","3.11","0.64"
"NIFTY MIDCAP 150","24 Jul 2017","41.01","3.10","0.64"
"NIFTY MIDCAP 150","21 Jul 2017","40.97","3.09","0.64"
"NIFTY MIDCAP 150","20 Jul 2017","40.99","3.10","0.64"
"NIFTY MIDCAP 150","19 Jul 2017","41.06","3.10","0.64"
"NIFTY MIDCAP 150","18 Jul 2017","40.75","3.09","0.65"
"NIFTY MIDCAP 150","17 Jul 2017","40.99","3.16","0.67"
"NIFTY MIDCAP 150","14 Jul 2017","41.05","3.16","0.67"
"NIFTY MIDCAP 150","13 Jul 2017","41.06","3.16","0.67"
"NIFTY MIDCAP 150","12 Jul 2017","40.87","3.15","0.67"
"NIFTY MIDCAP 150","11 Jul 2017","40.58","3.13","0.68"
"NIFTY MIDCAP 150","10 Jul 2017","40.89","3.15","0.67"
"NIFTY MIDCAP 150","07 Jul 2017","40.60","3.13","0.68"
"NIFTY MIDCAP 150","06 Jul 2017","40.57","3.13","0.68"
"NIFTY MIDCAP 150","05 Jul 2017","40.50","3.12","0.68"
"NIFTY MIDCAP 150","04 Jul 2017","40.10","3.09","0.69"
"NIFTY MIDCAP 150","03 Jul 2017","40.19","3.10","0.68"
"NIFTY MIDCAP 150","30 Jun 2017","39.86","3.07","0.69"
"NIFTY MIDCAP 150","29 Jun 2017","39.49","3.06","0.73"
"NIFTY MIDCAP 150","28 Jun 2017","39.23","3.04","0.74"
"NIFTY MIDCAP 150","27 Jun 2017","39.16","3.03","0.74"
"NIFTY MIDCAP 150","23 Jun 2017","39.64","3.07","0.73"
"NIFTY MIDCAP 150","22 Jun 2017","39.88","3.15","0.72"
"NIFTY MIDCAP 150","21 Jun 2017","40.07","3.16","0.71"
"NIFTY MIDCAP 150","20 Jun 2017","40.05","3.16","0.72"
"NIFTY MIDCAP 150","19 Jun 2017","39.96","3.16","0.72"
"NIFTY MIDCAP 150","16 Jun 2017","40.51","3.16","0.71"
"NIFTY MIDCAP 150","15 Jun 2017","41.49","3.17","0.72"
"NIFTY MIDCAP 150","14 Jun 2017","41.64","3.17","0.72"
"NIFTY MIDCAP 150","13 Jun 2017","41.39","3.15","0.73"
"NIFTY MIDCAP 150","12 Jun 2017","40.87","3.15","0.73"
"NIFTY MIDCAP 150","09 Jun 2017","41.69","3.17","0.72"
"NIFTY MIDCAP 150","08 Jun 2017","41.67","3.16","0.73"
"NIFTY MIDCAP 150","07 Jun 2017","41.59","3.15","0.73"
"NIFTY MIDCAP 150","06 Jun 2017","41.27","3.13","0.73"
"NIFTY MIDCAP 150","05 Jun 2017","41.39","3.14","0.73"
"NIFTY MIDCAP 150","02 Jun 2017","41.16","3.12","0.74"
"NIFTY MIDCAP 150","01 Jun 2017","40.89","3.10","0.74"
"NIFTY MIDCAP 150","31 May 2017","40.43","3.07","0.75"
"NIFTY MIDCAP 150","30 May 2017","40.00","3.04","0.76"
"NIFTY MIDCAP 150","29 May 2017","37.30","3.02","0.76"
"NIFTY MIDCAP 150","26 May 2017","39.58","3.07","0.75"
"NIFTY MIDCAP 150","25 May 2017","37.82","3.02","0.77"
"NIFTY MIDCAP 150","24 May 2017","38.36","2.97","0.79"
"NIFTY MIDCAP 150","23 May 2017","38.79","3.01","0.78"
"NIFTY MIDCAP 150","22 May 2017","39.54","3.06","0.77"
"NIFTY MIDCAP 150","19 May 2017","39.95","3.09","0.76"
"NIFTY MIDCAP 150","18 May 2017","40.24","3.11","0.75"
"NIFTY MIDCAP 150","17 May 2017","41.23","3.18","0.74"
"NIFTY MIDCAP 150","16 May 2017","44.06","3.19","0.73"
"NIFTY MIDCAP 150","15 May 2017","43.70","3.18","0.74"
"NIFTY MIDCAP 150","12 May 2017","42.88","3.15","0.74"
"NIFTY MIDCAP 150","11 May 2017","43.24","3.17","0.74"
"NIFTY MIDCAP 150","10 May 2017","42.49","3.17","0.74"
"NIFTY MIDCAP 150","09 May 2017","42.26","3.15","0.74"
"NIFTY MIDCAP 150","08 May 2017","42.15","3.15","0.74"
"NIFTY MIDCAP 150","05 May 2017","42.00","3.14","0.74"
"NIFTY MIDCAP 150","04 May 2017","42.27","3.16","0.74"
"NIFTY MIDCAP 150","03 May 2017","42.08","3.15","0.74"
"NIFTY MIDCAP 150","02 May 2017","42.20","3.15","0.74"
"NIFTY MIDCAP 150","28 Apr 2017","42.05","3.14","0.74"
"NIFTY MIDCAP 150","27 Apr 2017","41.75","3.12","0.75"
"NIFTY MIDCAP 150","26 Apr 2017","41.70","3.12","0.75"
"NIFTY MIDCAP 150","25 Apr 2017","41.82","3.13","0.75"
"NIFTY MIDCAP 150","24 Apr 2017","41.51","3.10","0.75"
"NIFTY MIDCAP 150","21 Apr 2017","41.23","3.08","0.76"
"NIFTY MIDCAP 150","20 Apr 2017","41.29","3.09","0.76"
"NIFTY MIDCAP 150","19 Apr 2017","40.92","3.06","0.77"
"NIFTY MIDCAP 150","18 Apr 2017","40.67","3.04","0.77"
"NIFTY MIDCAP 150","17 Apr 2017","40.78","3.05","0.77"
"NIFTY MIDCAP 150","13 Apr 2017","40.67","3.04","0.77"
"NIFTY MIDCAP 150","12 Apr 2017","40.78","3.05","0.77"
"NIFTY MIDCAP 150","11 Apr 2017","41.05","3.07","0.76"
"NIFTY MIDCAP 150","10 Apr 2017","40.69","3.04","0.77"
"NIFTY MIDCAP 150","07 Apr 2017","40.51","3.03","0.77"
"NIFTY MIDCAP 150","06 Apr 2017","40.69","3.04","0.77"
"NIFTY MIDCAP 150","05 Apr 2017","40.77","3.05","0.77"
"NIFTY MIDCAP 150","03 Apr 2017","40.47","3.03","0.77"
"NIFTY MIDCAP 150","31 Mar 2017","40.13","3.00","0.78"
"NIFTY MIDCAP 150","30 Mar 2017","35.19","2.84","0.82"
"NIFTY MIDCAP 150","29 Mar 2017","34.99","2.82","0.83"
"NIFTY MIDCAP 150","28 Mar 2017","34.83","2.81","0.83"
"NIFTY MIDCAP 150","27 Mar 2017","34.68","2.80","0.84"
"NIFTY MIDCAP 150","24 Mar 2017","34.66","2.80","0.84"
"NIFTY MIDCAP 150","23 Mar 2017","34.54","2.79","0.84"
"NIFTY MIDCAP 150","22 Mar 2017","34.27","2.77","0.85"
"NIFTY MIDCAP 150","21 Mar 2017","34.66","2.80","0.84"
"NIFTY MIDCAP 150","20 Mar 2017","34.66","2.80","0.84"
"NIFTY MIDCAP 150","17 Mar 2017","34.55","2.79","0.84"
"NIFTY MIDCAP 150","16 Mar 2017","34.47","2.78","0.84"
"NIFTY MIDCAP 150","15 Mar 2017","34.02","2.75","0.85"
"NIFTY MIDCAP 150","14 Mar 2017","33.74","2.72","0.86"
"NIFTY MIDCAP 150","10 Mar 2017","33.23","2.69","0.87"
"NIFTY MIDCAP 150","09 Mar 2017","33.25","2.69","0.87"
"NIFTY MIDCAP 150","08 Mar 2017","33.28","2.69","0.87"
"NIFTY MIDCAP 150","07 Mar 2017","33.45","2.70","0.87"
"NIFTY MIDCAP 150","06 Mar 2017","33.45","2.70","0.87"
"NIFTY MIDCAP 150","03 Mar 2017","33.35","2.69","0.87"
"NIFTY MIDCAP 150","02 Mar 2017","33.21","2.68","0.87"
"NIFTY MIDCAP 150","01 Mar 2017","33.56","2.72","0.86"
"NIFTY MIDCAP 150","28 Feb 2017","33.47","2.71","0.86"
"NIFTY MIDCAP 150","27 Feb 2017","33.53","2.70","0.87"
"NIFTY MIDCAP 150","23 Feb 2017","33.63","2.69","0.87"
"NIFTY MIDCAP 150","22 Feb 2017","33.64","2.67","0.87"
"NIFTY MIDCAP 150","21 Feb 2017","33.85","2.69","0.87"
"NIFTY MIDCAP 150","20 Feb 2017","33.64","2.67","0.87"
"NIFTY MIDCAP 150","17 Feb 2017","33.02","2.65","0.88"
"NIFTY MIDCAP 150","16 Feb 2017","32.95","2.64","0.88"
"NIFTY MIDCAP 150","15 Feb 2017","32.44","2.61","0.89"
"NIFTY MIDCAP 150","14 Feb 2017","33.15","2.64","0.88"
"NIFTY MIDCAP 150","13 Feb 2017","33.20","2.64","0.88"
"NIFTY MIDCAP 150","10 Feb 2017","34.52","2.66","0.88"
"NIFTY MIDCAP 150","09 Feb 2017","34.44","2.66","0.87"
"NIFTY MIDCAP 150","08 Feb 2017","34.41","2.65","0.87"
"NIFTY MIDCAP 150","07 Feb 2017","34.36","2.64","0.87"
"NIFTY MIDCAP 150","06 Feb 2017","34.49","2.65","0.87"
"NIFTY MIDCAP 150","03 Feb 2017","34.19","2.63","0.88"
"NIFTY MIDCAP 150","02 Feb 2017","33.88","2.60","0.89"
"NIFTY MIDCAP 150","01 Feb 2017","33.67","2.58","0.90"
"NIFTY MIDCAP 150","31 Jan 2017","33.08","2.53","0.91"
"NIFTY MIDCAP 150","30 Jan 2017","33.35","2.56","0.90"
"NIFTY MIDCAP 150","27 Jan 2017","33.49","2.57","0.90"
"NIFTY MIDCAP 150","25 Jan 2017","32.77","2.55","0.91"
"NIFTY MIDCAP 150","24 Jan 2017","32.69","2.52","0.92"
"NIFTY MIDCAP 150","23 Jan 2017","32.98","2.49","0.93"
"NIFTY MIDCAP 150","20 Jan 2017","33.20","2.50","0.93"
"NIFTY MIDCAP 150","19 Jan 2017","33.73","2.53","0.92"
